variant,image,family
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000019.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000033.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000030.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000027.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000007.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000008.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000016.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000025.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000022.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000004.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000010.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000028.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000032.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000026.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000005.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000031.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000011.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000023.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000001.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000009.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000013.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000012.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000002.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000018.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000017.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000024.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000014.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000021.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000020.jpg,Eurofighter Typhoon
Eurofighter Typhoon,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0072/000006.jpg,Eurofighter Typhoon
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000033.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000025.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000010.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000007.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000016.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000005.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000008.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000024.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000013.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000017.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000030.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000001.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000011.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000004.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000018.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000014.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000015.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000020.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000026.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000006.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000003.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000023.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000028.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000022.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000002.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000009.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000029.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000012.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000031.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000021.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000034.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000027.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000032.jpg,Embraer ERJ 145
ERJ 145,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0070/000019.jpg,Embraer ERJ 145
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000012.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000032.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000002.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000015.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000021.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000004.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000013.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000003.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000016.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000017.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000024.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000031.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000026.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000009.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000027.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000014.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000019.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000023.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000025.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000008.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000005.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000011.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000029.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000018.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000033.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000028.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000001.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000022.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000006.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000007.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000030.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000020.jpg,EMB-120
EMB-120,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0068/000010.jpg,EMB-120
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000032.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000018.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000016.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000028.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000022.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000027.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000015.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000030.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000007.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000004.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000003.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000024.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000001.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000019.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000031.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000008.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000023.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000029.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000026.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000006.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000033.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000009.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000017.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000025.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000021.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000010.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000011.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000002.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000020.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000012.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000014.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000005.jpg,Embraer Legacy 600
Embraer Legacy 600,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0071/000013.jpg,Embraer Legacy 600
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000015.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000010.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000032.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000019.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000006.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000031.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000002.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000018.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000005.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000030.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000009.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000012.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000027.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000034.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000016.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000020.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000007.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000026.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000033.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000021.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000029.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000028.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000014.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000004.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000008.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000011.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000003.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000022.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000001.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000017.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000023.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000025.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000013.jpg,Embraer E-Jet
E-195,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0067/000024.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000007.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000019.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000025.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000015.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000022.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000028.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000030.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000032.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000004.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000016.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000010.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000029.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000005.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000008.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000020.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000026.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000023.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000012.jpg,Embraer E-Jet
E-190,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0066/000024.jpg,Embraer E-Jet
